annotator,item_id,text,feature_six,agreed_feature_six
21,833,"Zueanderer, Zuwanderer - Zuwanderer - inflation.","{('Migration', (), 'Inflation')}",
20,834,"Hohe Konsumausgaben, Hohe Nachfrage, Krieg in der Ukraine  - Wenn eine hohe Nachfrage nach Gütern besteht, werden die Güter knapp und um mehr zu produzieren benötigt sie zusätzliche Ressourcen. Dadurch steigen die Produktionskosten  - inflation.","{('Krieg', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,834,"Hohe Konsumausgaben, Hohe Nachfrage, Krieg in der Ukraine  - Wenn eine hohe Nachfrage nach Gütern besteht, werden die Güter knapp und um mehr zu produzieren benötigt sie zusätzliche Ressourcen. Dadurch steigen die Produktionskosten  - inflation.","{('Krieg', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,835,"Wenig Geld , Klima - Ich konnte mir nicht so viel leisten  - inflation.","{('Klimawandel', (), 'Inflation')}",
21,835,"Wenig Geld , Klima - Ich konnte mir nicht so viel leisten  - inflation.","{('Klimawandel', (), 'Inflation')}",
20,837,Krieg in der Ukraine - weiß nicht - inflation.,"{('Krieg', (), 'Inflation')}",
21,837,Krieg in der Ukraine - weiß nicht - inflation.,"{('Krieg', (), 'Inflation')}",
20,838,"Krieg, Corona - Gar nicht  - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,838,"Krieg, Corona - Gar nicht  - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
20,839,Ukraine Krieg - Keine Ahnung - inflation.,"{('Krieg', (), 'Inflation')}",
21,839,Ukraine Krieg - Keine Ahnung - inflation.,"{('Krieg', (), 'Inflation')}",
20,840,Falsche Wirtschaftspolitik durch die Ampel - Wir haben leider keinen Wirtschaftsminister der Rechnen kann und als Märchenonkel besser aufgehoben wäre  - inflation.,"{('Politisches Missmanagement', (), 'Inflation')}",
21,840,Falsche Wirtschaftspolitik durch die Ampel - Wir haben leider keinen Wirtschaftsminister der Rechnen kann und als Märchenonkel besser aufgehoben wäre  - inflation.,"{('Ökonomische Krise', (), 'Inflation')}",
20,841,"Flüchtlinge, Weniger Import/ hoher export, Krieg Ukraine  - Deutschland unterstützt umliegende Länder stark allerdings gilt dies nicht anders herum - inflation.","{('Migration', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,841,"Flüchtlinge, Weniger Import/ hoher export, Krieg Ukraine  - Deutschland unterstützt umliegende Länder stark allerdings gilt dies nicht anders herum - inflation.","{('Migration', (), 'Inflation'), ('Staatsausgaben', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Export', (), 'Inflation')}",
20,842,"Corona, Ukraine Krieg, Wirtschaftskriese - Weiß es nicht, mir fallen da keine Zusammenhänge auf. - inflation.","{('Ökonomische Krise', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,842,"Corona, Ukraine Krieg, Wirtschaftskriese - Weiß es nicht, mir fallen da keine Zusammenhänge auf. - inflation.","{('Ökonomische Krise', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
20,843,"Bevölkerungswachstum , Hohe Arbeitslosenquote  - Der Bevölkerungsrückgang und die steigende Arbeitslosenquote führten zu einem erhöhten Konsum und einem deutlichen Rückgang der Produktionsraten  - inflation.","{('Nachfrage (Rest)', (), 'Inflation')}",
21,843,"Bevölkerungswachstum , Hohe Arbeitslosenquote  - Der Bevölkerungsrückgang und die steigende Arbeitslosenquote führten zu einem erhöhten Konsum und einem deutlichen Rückgang der Produktionsraten  - inflation.","{('Nachfrage (Rest)', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,844,"Ukraine Krieg, Corona Pandemie - Höhere Gesundheits und Militärkosten, aufgrund der Corona Krisen und dem Ukraine Krieg. - inflation.","{('Pandemie', (), 'Inflation'), ('Staatsausgaben', (), 'Inflation')}",
21,844,"Ukraine Krieg, Corona Pandemie - Höhere Gesundheits und Militärkosten, aufgrund der Corona Krisen und dem Ukraine Krieg. - inflation.","{('Staatsausgaben', (), 'Inflation')}",
20,845,"Arbeitsmarkt , Zinsen , Strom  - Alles im allem führt zur Inflation  - inflation.","{('Hohe Energiepreise', (), 'Inflation'), ('Arbeitskräftemangel', (), 'Inflation'), ('Geldpolitik', (), 'Inflation')}",
21,845,"Arbeitsmarkt , Zinsen , Strom  - Alles im allem führt zur Inflation  - inflation.","{('Hohe Energiepreise', (), 'Inflation'), ('Arbeitskräftemangel', (), 'Inflation'), ('Geldpolitik', (), 'Inflation')}",
20,846,"Corona Pandemie, Ukraine Krieg, Aktuelle Regierung - Politik muss auf Krisen reagieren - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
21,846,"Corona Pandemie, Ukraine Krieg, Aktuelle Regierung - Politik muss auf Krisen reagieren - inflation.","{('Pandemie', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
20,847,"Krieg in der Ukraine , Sanktionen gegen Russland, Industrien die Deutschland als Standort aufgeben - Und aufgrund der hohen Energiepreise und anderer Preise ist Deutschland nicht mehr Interessant als Standort. Durch den Krieg in der Ukraine sind die Kosten für Getreide Waren extrem gestiegen da Russland den Export blockiert hatte. Aufgrund des Krieges gibt es Sanktionen gegen Russland wie zum Beispiel gegen Gas und man muss nun Gas aus den USA kaufen. Und aufgrund der hohen Energiepreise und anderer Preise ist Deutschland nicht mehr Interessant als Standort. - inflation.","{('Hohe Energiepreise', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,847,"Krieg in der Ukraine , Sanktionen gegen Russland, Industrien die Deutschland als Standort aufgeben - Und aufgrund der hohen Energiepreise und anderer Preise ist Deutschland nicht mehr Interessant als Standort. Durch den Krieg in der Ukraine sind die Kosten für Getreide Waren extrem gestiegen da Russland den Export blockiert hatte. Aufgrund des Krieges gibt es Sanktionen gegen Russland wie zum Beispiel gegen Gas und man muss nun Gas aus den USA kaufen. Und aufgrund der hohen Energiepreise und anderer Preise ist Deutschland nicht mehr Interessant als Standort. - inflation.","{('Ökonomische Krise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation')}",
20,848,"Energiekosten waren höher, die Lebensmittelhändler haben es ausgenutzt, Ukraine Krieg, die Lieferungen kamen spät oder gar nicht - alles hängt zusammen - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation')}",
21,848,"Energiekosten waren höher, die Lebensmittelhändler haben es ausgenutzt, Ukraine Krieg, die Lieferungen kamen spät oder gar nicht - alles hängt zusammen - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,849,"Nachwirkungen von Corona, Der Ukraine Krieg, Steigende Energiepreise - Ich denke es sind die Nachwirkungen der Coronajahre dazu der Ukrainekrieg - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
21,849,"Nachwirkungen von Corona, Der Ukraine Krieg, Steigende Energiepreise - Ich denke es sind die Nachwirkungen der Coronajahre dazu der Ukrainekrieg - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,850,"Hohe Energiepreise , Ukraine Krieg, Migration  - Das schlägt sich alles nieder. Das sehe ich nicht durch. Aber durch den Ukraine Krieg haben wir Russland mit Sanktionen belegt und wir wollten kein russisches Gas mehr. Also teuer einkaufen. Atomkraftwerke abgeschaltet, dadurch hohe Energiepreise. Wir kaufen teuer Strom ein. Migration, die hohen Kosten. Das schlägt sich alles nieder. - inflation.","{('Hohe Energiepreise', (), 'Inflation'), ('Staatsausgaben', (), 'Inflation')}",
21,850,"Hohe Energiepreise , Ukraine Krieg, Migration  - Das schlägt sich alles nieder. Das sehe ich nicht durch. Aber durch den Ukraine Krieg haben wir Russland mit Sanktionen belegt und wir wollten kein russisches Gas mehr. Also teuer einkaufen. Atomkraftwerke abgeschaltet, dadurch hohe Energiepreise. Wir kaufen teuer Strom ein. Migration, die hohen Kosten. Das schlägt sich alles nieder. - inflation.","{('Lieferkettenprobleme', (), 'Inflation'), ('Migration', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,851,"Pandemie , Kriegsausbruch Ukraine  - Ukraine ist ein wichtiger Handelspartner für Europa.
Bei der Pandemie wurde auch in Kurzarbeit gegangen um die Pandemie einzudämmen, dadurch weniger Leistung  - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,851,"Pandemie , Kriegsausbruch Ukraine  - Ukraine ist ein wichtiger Handelspartner für Europa.
Bei der Pandemie wurde auch in Kurzarbeit gegangen um die Pandemie einzudämmen, dadurch weniger Leistung  - inflation.","{('Ökonomische Krise', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
20,852,Krieg  - Der Krieg hat mit zu der Inflation geführt  - inflation.,"{('Krieg', (), 'Inflation')}",
21,852,Krieg  - Der Krieg hat mit zu der Inflation geführt  - inflation.,"{('Krieg', (), 'Inflation')}",
20,853,"unnötige Verteuerung der Energiekosten, gestiegene Löhne, Habgier der Spitzenverdiener - Gestiegene Löhne und Energiekosten werden an die Kunden weitergegeben, aus den Unternehmen wird zuviel abgeschöpft und macht die Spitzenverdiener noch reicher - inflation.","{('Preistreiberei', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Aufgestaute Nachfrage', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
21,853,"unnötige Verteuerung der Energiekosten, gestiegene Löhne, Habgier der Spitzenverdiener - Gestiegene Löhne und Energiekosten werden an die Kunden weitergegeben, aus den Unternehmen wird zuviel abgeschöpft und macht die Spitzenverdiener noch reicher - inflation.","{('Hohe Energiepreise', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Preistreiberei', (), 'Inflation')}",
20,854,"Die sanktionen gegen russland, Die klimaabgaben bzw gesetze dazu - Durch die sanktionen hat sich alles verteuert, genauso durch die abschaltung der atomkraftwerke und in folge dessen zu wenig stromproduktion - inflation.","{('Steuererhöhungen', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Geldpolitik', (), 'Inflation')}",
21,854,"Die sanktionen gegen russland, Die klimaabgaben bzw gesetze dazu - Durch die sanktionen hat sich alles verteuert, genauso durch die abschaltung der atomkraftwerke und in folge dessen zu wenig stromproduktion - inflation.","{('Geopolitik', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,855,"Corona, Ukraine Krieg - Weiß nicht.
Keine Ahnung.
Evtl. Dummheit der Menschen - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,855,"Corona, Ukraine Krieg - Weiß nicht.
Keine Ahnung.
Evtl. Dummheit der Menschen - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
20,856,"krieg, ausländer - krieg ausländer dad ist zuviel - inflation.","{('Migration', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,856,"krieg, ausländer - krieg ausländer dad ist zuviel - inflation.","{('Migration', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
20,857,"Corona, Russischer angriff auf die Ukraine - Die beiden hängen nicht mit einander zusammen der Angriff von Russland auf die Ukraine und der Corona Ausbruch haben nichts miteinander zu tun. - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,857,"Corona, Russischer angriff auf die Ukraine - Die beiden hängen nicht mit einander zusammen der Angriff von Russland auf die Ukraine und der Corona Ausbruch haben nichts miteinander zu tun. - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
20,859,"austieg energie, corona, ukraine krieg, einwanderung, mietpreise - durch den austieg der atomkraft sind alle strom pr eise gestiegen und auch der kreig in der  ukraine hat die preise für lebensmittel z.b. weisen erhöhrt. - inflation.","{('Migration', (), 'Inflation'), ('Wohnraum', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation')}",
21,859,"austieg energie, corona, ukraine krieg, einwanderung, mietpreise - durch den austieg der atomkraft sind alle strom pr eise gestiegen und auch der kreig in der  ukraine hat die preise für lebensmittel z.b. weisen erhöhrt. - inflation.","{('Migration', (), 'Inflation'), ('Wohnraum', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation')}",
20,860,"Corona, Krieg, Einwanderung , Generationswechsel - Durch den Wandel der Gesellschaft sind neue Probleme der Anpassung hinzugekommen, wo das Land nicht schafft hinterher zu kommen. - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,860,"Corona, Krieg, Einwanderung , Generationswechsel - Durch den Wandel der Gesellschaft sind neue Probleme der Anpassung hinzugekommen, wo das Land nicht schafft hinterher zu kommen. - inflation.","{('Pandemie', (), 'Inflation'), ('Migration', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
20,861,"Energiepreiskrise, Lieferkettenstörungen, Fiskal und Geldpolitik, İnflationära Schock - Lieferkettenstörungen, verstärkt durch die Pandemie, führten zu Engpässen und weiteren Preisanstiegen. - inflation.","{('Lieferkettenprobleme', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Staatsausgaben', (), 'Inflation'), ('Geldpolitik', (), 'Inflation')}",
21,861,"Energiepreiskrise, Lieferkettenstörungen, Fiskal und Geldpolitik, İnflationära Schock - Lieferkettenstörungen, verstärkt durch die Pandemie, führten zu Engpässen und weiteren Preisanstiegen. - inflation.","{('Lieferkettenprobleme', (), 'Inflation')}",
20,862,"Ukraine Krieg , Corona , Engpässe bei Lieferkette  - Durch den Ukraine Krieg würden Lieferrouren blockiert. Außerdem gab es Engpässe bei der Energieversorgung, was zu Preissteigerungen in allen Bereichen geführt hat. - inflation.","{('Pandemie', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
21,862,"Ukraine Krieg , Corona , Engpässe bei Lieferkette  - Durch den Ukraine Krieg würden Lieferrouren blockiert. Außerdem gab es Engpässe bei der Energieversorgung, was zu Preissteigerungen in allen Bereichen geführt hat. - inflation.","{('Hohe Energiepreise', (), 'Inflation')}",
20,864,"Preise für Nahrungsmittel, Gestiegene Energiekosten - Hauptverantwortlich dafür war die Entwicklung der Erdgaspreise. - inflation.","{('Lebensmittelpreise', (), 'Inflation')}",
21,864,"Preise für Nahrungsmittel, Gestiegene Energiekosten - Hauptverantwortlich dafür war die Entwicklung der Erdgaspreise. - inflation.",*,
20,870,"energiekosten, arbeitslohn - höhere Löhne werden auf das produkt aufgeschlagen. Auch die Energiekosten müssen weitergegeben werden - inflation.","{('Staatsausgaben', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,870,"energiekosten, arbeitslohn - höhere Löhne werden auf das produkt aufgeschlagen. Auch die Energiekosten müssen weitergegeben werden - inflation.","{('Löhne', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,872,"Ukraine-Krieg, Gewinnmaximierung der Konzerne - Ursache war der Krieg. Gas wurde viel teurer. an diese Entwicklung haben haben sich Lebensmittelhersteller angehängt. - inflation.","{('Krieg', (), 'Inflation'), ('Preistreiberei', (), 'Inflation')}",
21,872,"Ukraine-Krieg, Gewinnmaximierung der Konzerne - Ursache war der Krieg. Gas wurde viel teurer. an diese Entwicklung haben haben sich Lebensmittelhersteller angehängt. - inflation.","{('Lebensmittelpreise', (), 'Inflation')}",
20,882,"Energiepreisschock, Lieferkettenprobleme, Geldpolitik, Nachfrageüberhang - Hinzu kam die zuvor expansive Geldpolitik, die bereits zu einer hohen Geldmenge führte und die Inflationsdynamik weiter befeuerte, indem mehr Geld auf ein knappes Angebot traf. . - inflation.","{('Lieferkettenprobleme', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Nachfrage (Rest)', (), 'Inflation'), ('Geldpolitik', (), 'Inflation')}",
21,882,"Energiepreisschock, Lieferkettenprobleme, Geldpolitik, Nachfrageüberhang - Hinzu kam die zuvor expansive Geldpolitik, die bereits zu einer hohen Geldmenge führte und die Inflationsdynamik weiter befeuerte, indem mehr Geld auf ein knappes Angebot traf. . - inflation.","{('Angebot (Rest)', (), 'Inflation')}",
20,883,"Steigende Energiekosten, Höhere Produktionskosten, Finanzielle Ausfälle während Corona Pandemie in der Wirtschaft, Höhere Steuerbelastungen durch Misswirtschaft in der Politik, Versorgungsengpässe durch internationale Krisen und Kriege für die produzierende Wirtschaft  - Weniger Geld zur Verfügung Weniger wird ausgegeben, Aufträge und Anschaffungen werden zurückgehalten, Umsätze sinken. . - inflation.","{('Angebot (Rest)', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation')}",
21,883,"Steigende Energiekosten, Höhere Produktionskosten, Finanzielle Ausfälle während Corona Pandemie in der Wirtschaft, Höhere Steuerbelastungen durch Misswirtschaft in der Politik, Versorgungsengpässe durch internationale Krisen und Kriege für die produzierende Wirtschaft  - Weniger Geld zur Verfügung Weniger wird ausgegeben, Aufträge und Anschaffungen werden zurückgehalten, Umsätze sinken. . - inflation.","{('Ökonomische Krise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation')}",
